#
#""	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#------------------------------------------------------------------------------
1.8519999980927	0.080181744310847	-171.06874264466	544.85768344072	0.0000000000000
1.8550000190735	0.079247356262750	-172.60400539293	543.89946815661	0.0000000000000
1.8580000400543	0.078315477052979	-174.14321712669	542.95089201978	0.0000000000000
1.8609999418259	0.077384827373070	-175.68682567433	542.01184681945	0.0000000000000
1.8639999628067	0.076454152604895	-177.23521630281	541.08211550701	0.0000000000000
1.8669999837875	0.075522192870662	-178.78870180402	540.16159617184	0.0000000000000
1.8700000047684	0.074587703792740	179.65248499001	539.25015216571	0.0000000000000
1.8730000257492	0.073649442669338	178.08811186768	538.34764960154	0.0000000000000
1.8760000467300	0.072706210570577	176.51813811365	537.45395718298	0.0000000000000
1.8789999485016	0.071756845063544	174.94246817721	536.56898124176	0.0000000000000
1.8819999694824	0.070800221566551	173.36115660899	535.69252533169	0.0000000000000
1.8849999904633	0.069835260526439	171.77431301971	534.82450120324	0.0000000000000
1.8880000114441	0.068860931066134	170.18208621299	533.96478767620	0.0000000000000
1.8910000324249	0.067876289893560	168.58471038466	533.11326588772	0.0000000000000
1.8940000534058	0.066880403831354	166.98253810273	532.26981925223	0.0000000000000
1.8969999551773	0.065872470907685	165.37595613076	531.43436645596	0.0000000000000
1.8999999761581	0.064851713186978	163.76542520312	530.60672899519	0.0000000000000
1.9029999971390	0.063817446826691	162.15149156673	529.78683024528	0.0000000000000
1.9060000181198	0.062769074586598	160.53474557510	528.97456233566	0.0000000000000
1.9090000391006	0.061706040788715	158.91589274817	528.16981934304	0.0000000000000
1.9119999408722	0.060627924316640	157.29571855102	527.37252889635	0.0000000000000
1.9149999618530	0.059534351235952	155.67507839046	526.58252562160	0.0000000000000
1.9179999828339	0.058425039372783	154.05490284281	525.79974132778	0.0000000000000
1.9210000038147	0.057299798724030	152.43621934822	525.02407779898	0.0000000000000
1.9240000247955	0.056158502826009	150.82015209271	524.25543864460	0.0000000000000
1.9270000457764	0.055001138433707	149.20795470055	523.49372916468	0.0000000000000
1.9299999475479	0.053827772043409	147.60096393077	522.73888626681	0.0000000000000
1.9329999685287	0.052638533695304	146.00060655158	521.99075869062	0.0000000000000
1.9359999895096	0.051433664642267	144.40850849520	521.24928698565	0.0000000000000
1.9390000104904	0.050213465809136	142.82637164491	520.51438316674	0.0000000000000
1.9420000314713	0.048978357617739	141.25610019526	519.78596079444	0.0000000000000
1.9450000524521	0.047728800800839	139.69977361126	519.06393494116	0.0000000000000
1.9479999542236	0.046465377757499	138.15961970316	518.34825048894	0.0000000000000
1.9509999752045	0.045188725881684	136.63818108136	517.63876863571	0.0000000000000
1.9539999961853	0.043899592306472	135.13819098839	516.93543745587	0.0000000000000
1.9570000171661	0.042598787372158	133.66267969501	516.23817787966	0.0000000000000
1.9600000381470	0.041287225317196	132.21506026970	515.54691214629	0.0000000000000
1.9630000591278	0.039965887622307	130.79906198293	514.86156385573	0.0000000000000
1.9659999608994	0.038635887644921	129.41897438622	514.18208477425	0.0000000000000
1.9689999818802	0.037298387298535	128.07952118004	513.50834714332	0.0000000000000
1.9720000028610	0.035954689713266	126.78607545947	512.84030554409	0.0000000000000
1.9750000238419	0.034606193806760	125.54472867100	512.17788869087	0.0000000000000
1.9780000448227	0.033254416856146	124.36245624620	511.52102643766	0.0000000000000
1.9809999465942	0.031901033400862	123.24727229999	510.86967561379	0.0000000000000
1.9839999675751	0.030547846396018	122.20832269042	510.22371665580	0.0000000000000
1.9869999885559	0.029196864629022	121.25630240240	509.58310892667	0.0000000000000
1.9900000095367	0.027850299312069	120.40359548863	508.94778689032	0.0000000000000
1.9930000305176	0.026510609291454	119.66467672667	508.31768607727	0.0000000000000
1.9960000514984	0.025180559504255	119.05659960154	507.69274305320	0.0000000000000
1.9989999532700	0.023863292174873	118.59933121394	507.07291994879	0.0000000000000
2.0020000934601	0.022562398895207	118.31656188276	506.45808187439	0.0000000000000
2.0050001144409	0.021282048934376	118.23634876217	505.84824198668	0.0000000000000
2.0079998970032	0.020027117154815	118.39177429494	505.24336423648	0.0000000000000
2.0109999179840	0.018803367839287	118.82191138383	504.64329405323	0.0000000000000
